userName,content,score,at,label,label_num
Lost Control,"['pakai', 'indosat', 'jaring', 'tidak', 'paket', 'gb', 'pakai', 'gb', 'sisa', 'hangus', 'lambat', 'parah', 'edge', 'tidak', 'sampah']",1,2024-01-22 23:11:51,negatif,0
Edy Sutrisno,"['kuota', 'kaya', 'angin', 'cepat', 'habis', 'nya', 'heran', 'beli', 'gb', 'hari', 'buset', 'parah']",1,2024-01-22 23:10:22,negatif,0
Ade Muhammad Fauzi,"['sinyal', 'nya', 'ganggu']",3,2024-01-22 23:06:53,negatif,0
Edwnafgta,"['game', 'panjat', 'kuota', 'tidak', 'sistem', 'dadu', 'gaguna', 'game', 'ngabisin', 'paket', 'nonton', 'iklan', 'niat', 'paket', 'habis', 'paket', 'gadapet', 'tidak', 'niat', 'kuota', 'gausah', 'sosoan', 'deh', 'bikin', 'stres', 'gaguna', 'bikin', 'gituan', 'im', 'binatang', 'yatem']",1,2024-01-22 23:04:11,negatif,0
Sidki Weh,"['bukan', 'nyaman', 'pakai', 'm', 'nyesek', 'woi', 'baik', 'sinyal', 'nambah', 'fitur', 'fitur']",2,2024-01-22 23:02:39,negatif,0
Roma Dhanil,"['aplikasi', 'sih', 'gak', 'masuk', 'menuhi', 'memori', 'buang', 'kuota', 'gak', 'pakai', 'aplikasi', 'guna', 'cs', 'sifat', 'komputer', 'tidak', 'guna', 'baharu', 'aplikasi', 'habis', 'kuota', 'tidak', 'guna', 'tiada', 'aplikasi', 'guna', 'perdana', 'im', 'aplikasi', 'tidak', 'support', 'tolong', 'kait', 'ulas', 'aplikasi', 'nya']",1,2024-01-22 22:56:07,negatif,0
Ari Lukman,"['ganggu', 'mulu', 'ganggu', 'mulu', 'na', 'si', 'kartu', 'tri']",1,2024-01-22 22:35:06,negatif,0
Rizal Artika aizan,"['paket', 'unlimited', 'internet']",2,2024-01-22 19:17:39,negatif,0
Rahmat 27,"['kasih', 'bintang', 'baru', 'kasih', 'bintang', 'harga', 'paket', 'nya', 'mahal', 'jaring', 'tidak', 'stabil', 'buka', 'aplikasi', 'suka', 'login', 'ulang', 'pengunna', 'indosat', 'sesal', 'pakai', 'kartu', 'kecewa', 'guna', 'tidak', 'transfer', 'pulsa', 'nunggu', 'tidak', 'kartu', 'aktif', 'kartu', 'kirim', 'pulsa']",1,2024-01-22 19:05:17,negatif,0
Samuel Amita,"['kartu', 'idiot', 'ujan', 'tidak', 'lag', 'bngst']",1,2024-01-22 18:10:05,negatif,0
Plis Booo,"['sinyal', 'drop', 'mlu', 'wa', 'cmn', 'bulet', 'doangapalgi', 'sekarng', 'komentar', 'muter', 'doang']",1,2024-01-22 17:41:54,negatif,0
Asis id,"['turunnin', 'bintang', 'nya', 'sinyal', 'lambat', 'banget', 'buka', 'facebook', 'gak', 'boros', 'banget', 'paket', 'internet']",1,2024-01-22 17:40:48,negatif,0
yudi,"['parah', 'hilang', 'jaring', 'nya', 'kuota', 'mahal', 'hilang', 'jaring', 'nya', 'jam']",1,2024-01-22 17:40:18,negatif,0
Dika Ramadian,"['m', 'bagongg']",1,2024-01-22 17:34:50,negatif,0
Eko Hermawan,"['woi', 'jaring', 'kouta', 'lambat', 'niat', 'tidak', 'sih', 'jaring', 'beli', 'mahal', 'mahal', 'loh', 'kualitas', 'bikin', 'kecewa']",1,2024-01-22 17:29:01,negatif,0
Muhammad Asep,"['jaring', 'sampah']",1,2024-01-22 17:18:07,negatif,0
Arzun Safar,"['jaring', 'uda', 'gak', 'kayak', 'lgikayak', 'kura', 'sinyal', 'nyaparah']",1,2024-01-22 17:07:40,negatif,0
Eva,"['baru', 'aplikasi', 'nya', 'tidak', 'bagussaya', 'isi', 'paket', 'gbtiba', 'hilang', 'sajaaloading', 'nya', 'lamakadang', 'tidak', 'konsistenawalnya', 'suka', 'baru', 'tidak', 'baguspaket', 'hilang', 'ntah']",1,2024-01-22 17:03:31,negatif,0
Luys Irawan,"['utang', 'pulsa', 'aplikasi', 'pulsa', 'nya', 'gak', 'masuk', 'tagih', 'nya', 'konyol', 'banget', 'utang', 'hasil', 'nya', 'gak']",2,2024-01-22 16:54:33,negatif,0
Muhammad Rajes,"['serah', 'dahhh', 'capekk', 'pakai', 'indosat', 'sinyal', 'penuh', 'kota', 'unduh', 'musik', 'mb', 'loading', 'nya', 'ampunn', 'keluh', 'maless', 'ngetik', 'g', 'tidak', 'baik', 'byee', 'pindah', 'xl']",1,2024-01-22 16:47:17,negatif,0
Denn.,"['beli', 'pulsa', 'eh', 'hilang', 'gilir', 'si', 'aduin', 'tidak', 'respon', 'capeee', 'gak', 'kaya', 'telkomsel', 'axis', 'cepat', 'respon']",1,2024-01-22 16:46:12,negatif,0
Ali Kurnia,"['indosat', 'sos', 'asal', 'murah', 'mahal', 'tambah', 'kuota', 'bagi', 'jaring', 'udinmah', 'sepele']",3,2024-01-22 16:42:50,negatif,0
RASYIKH SETYONUGROHO CUAKKS,"['hapus', 'sinyal', 'indosat', 'tidak', 'bikin', 'kalah', 'untun']",1,2024-01-22 16:41:32,negatif,0
jasmiyadi,['bagus'],3,2024-01-22 16:26:40,negatif,0
Daniel Priskianto,"['aplikasi', 'gampang', 'error', 'login', 'error', 'mohon', 'depan', 'baik']",1,2024-01-22 16:19:57,negatif,0
Bobet To,"['beli', 'paket', 'data', 'gb', 'harga', 'masuk']",3,2024-01-22 16:18:52,negatif,0
Rayhan Davis,"['kuota', 'habis', 'ingetin', 'bab', 'pulsa', 'hangus', 'untung', 'doang']",1,2024-01-22 16:05:29,negatif,0
Risky Saputtra,['thanga'],3,2024-01-22 16:04:41,negatif,0
Raka Revaldy,"['jaring', 'buruk', 'banget', 'sumpah', 'tidak', 'bohong', 'bohong', 'diri', 'indosat', 'bangkrut']",1,2024-01-22 16:00:53,negatif,0
Muhamad Dalilan,"['suka', 'kelogout', 'cacat']",1,2024-01-22 15:47:26,negatif,0
Dot Muhammad,"['gak', 'sih']",1,2024-01-22 15:42:11,negatif,0
Junaedi Harlino,"['kecewa', 'sinyal', 'jaring', 'indosat', 'performa', 'aplikasi', 'tidak', 'guna', 'fitur', 'game', 'tidak', 'tidak', 'guna']",1,2024-01-22 15:37:08,negatif,0
Irsad Anam,"['jaring', 'buruk']",1,2024-01-22 15:30:20,negatif,0
Novi Kasari,['lambat'],1,2024-01-22 15:23:52,negatif,0
Rahma,['rahmah'],2,2024-01-22 15:11:51,negatif,0
Nurlella 456,"['aplikasi', 'tidak', 'guna']",1,2024-01-22 14:41:25,negatif,0
BƤKMʀ 25,"['sinyal', 'm', 'buruk', 'sekalikecewa', 'engga']",1,2024-01-22 14:39:15,negatif,0
selfirhandy1424,"['skali', 'yah', 'indosat', 'game', 'panjat', 'kuota', 'uda', 'iklan', 'iklan', 'kake', 'zeus', 'dadu', 'angka', 'ganiat', 'kasih', 'hadiah', 'gausah', 'kasih', 'muak', 'gak', 'sesal', 'main']",1,2024-01-22 14:39:13,negatif,0
Payah payah,"['ko', 'aneh', 'kaya', 'situs']",2,2024-01-22 14:35:26,negatif,0
Aris Afandi,"['lambat', 'buka', 'aplikasi']",3,2024-01-22 14:28:50,negatif,0
Panud Rasyid,"['panjat', 'kouta', 'gak', 'susah', 'dapat', 'gemnya', 'ting', 'indosat', 'sendirikurang', 'puas']",1,2024-01-22 14:23:50,negatif,0
Zikri Uye,"['indosat', 'jaring', 'dilancarin', 'main', 'ml', 'ngeleh', 'bgtmaen', 'ml', 'lambat', 'mlu', 'pke', 'indosat', 'g', 'jls', 'gmn', 'si', 'indosatharga', 'mahal', 'kualitas', 'jaring', 'murah']",1,2024-01-22 14:14:42,negatif,0
Esar Rizky,"['harga', 'mahal', 'kualitas', 'jaring', 'buruk', 'lokasi', 'kota', 'eh', 'ttp', 'lep', 'lepan', 'ujan', 'hancur']",1,2024-01-22 14:13:29,negatif,0
Samuji Cah45,"['tolang', 'baik', 'jaringgan', 'nya', 'biar', 'tidak', 'busuk']",1,2024-01-22 14:10:53,negatif,0
Aulia Andriansyah,"['kuota', 'cepat', 'banget', 'habis']",1,2024-01-22 14:01:58,negatif,0
affi aditiya,"['sinyal', 'tetep', 'lambat', 'tidak', 'jaring', 'gin', 'adminya']",1,2024-01-22 14:00:28,negatif,0
Aufa Zakiy,"['gatell', 'bledog', 'wae', 'c']",1,2024-01-22 13:58:49,negatif,0
Nijar Nijar,"['ngadain', 'game', 'tidak', 'ikhlas', 'banget']",2,2024-01-22 13:50:49,negatif,0
Ade Yani,"['aplikasi', 'susah', 'buka']",1,2024-01-22 13:50:33,negatif,0
aan dwi,"['kesini', 'buruk', 'sinyal', 'bukan', 'bagus', 'sesal', 'isi', 'kuota', 'pulsa', 'indosat', 'ganti', 'kartu']",1,2024-01-22 13:45:54,negatif,0
Eddy Pranoto,"['m', 'sinyal', 'eroor']",3,2024-01-22 13:21:43,negatif,0
Renbo gaming,['apliksinya'],1,2024-01-22 13:18:21,negatif,0
Keyep Apuu,['bagus'],3,2024-01-22 13:14:16,negatif,0
Muhamad Ali,"['payah', 'sinyal', 'putus', 'putus', 'tidak', 'stabil']",1,2024-01-22 13:02:49,negatif,0
Wira Saputra,"['bngt', 'isi', 'pulsa', 'tidak', 'masuk', 'data', 'benar', 'nomor', 'notif', 'pulsa', 'tidak', 'masuk']",1,2024-01-22 13:00:27,negatif,0
Ekosyamsianto Syamsi,"['cek', 'kuota', 'tidak', 'google', 'tidak', 'ko', 'gin', 'iya']",2,2024-01-22 12:59:03,negatif,0
Put Tri,"['daftar', 'gak', 'gak', 'kasih', 'kode', 'otp', 'otp']",1,2024-01-22 12:51:42,negatif,0
Ali Abqary,"['guna', 'tri', 'kata', 'salah', 'nomor', 'login', 'dalam', 'aplikasi', 'buat', 'guna', 'kecewa', 'kecil', 'terima', 'kasih']",1,2024-01-22 12:44:18,negatif,0
arga ramadhan,"['sinyal', 'parah']",1,2024-01-22 12:42:45,negatif,0
Edi Suyoto,['ok'],3,2024-01-22 12:39:31,negatif,0
Daffa Art,"['taekk', 'tidak']",1,2024-01-22 12:33:25,negatif,0
SOLEH,"['tidak', 'laku', 'metode', 'bayar', 'beli', 'paket']",1,2024-01-22 12:32:33,negatif,0
Filla Aulia,['bagus'],1,2024-01-22 12:32:17,negatif,0
A-bex,"['kira', 'mudah', 'beli', 'kalah', 'lambat', 'manual']",1,2024-01-22 12:29:45,negatif,0
Nira Handayani,"['sinyal', 'suka', 'hilang', 'hilang', 'terkadang', 'aplikasi', 'tidak', 'buka', 'sinyal', 'sulit']",1,2024-01-22 12:26:00,negatif,0
google Mail,"['restart', 'burik', 'sinyal', 'nya', 'paan', 'kartu', 'tidak', 'rekomendasi', 'telkomsel', 'biar', 'tidak', 'lag']",1,2024-01-22 12:19:48,negatif,0
Rafli Mavindo,"['lambat', 'mahal', 'serius', 'pakai', 'indosat', 'pindah', 'kartu']",1,2024-01-22 12:16:44,negatif,0
Mochamad gofur Gofur,"['maaf', 'kakak', 'aplikasi', 'sih', 'semangkin', 'diupdet', 'semangkin', 'buruk', 'aplikasi', 'isi', 'pulsa', 'tidak', 'tanggal', 'mohon', 'donk', 'dibalikin', 'aplikasi', 'kakak']",1,2024-01-22 12:15:33,negatif,0
Aulia Izatunnisa,"['top', 'm', 'jos', 'mantap', 'tidak', 'kecewa', 'pakai', 'm']",3,2024-01-22 12:10:45,negatif,0
Ranirahmawati Ranirahmawati,"['hilang', 'sinyal', 'nya', 'tidak', 'susah']",2,2024-01-22 12:09:53,negatif,0
Rufi Yati,"['bagus', 'sinyal']",1,2024-01-22 12:02:39,negatif,0
Ulfa,"['sinyal', 'jelek', 'hilang', 'tidak', 'adaindosat', 'kesini', 'bikin', 'kecewa']",1,2024-01-22 11:59:53,negatif,0
Par pari Par pari,"['aplikasi', 'tolo', 'impoin', 'lebih', 'hangus', 'tukar', 'ngk', 'tolol']",1,2024-01-22 11:56:13,negatif,0
Mr. Rius,"['paket', 'unlimited', 'gb', 'tidak', 'kuota', 'youtube', 'nya', 'beli', 'paket', 'males', 'pakai', 'im', 'semenjak', 'paket', 'unlimited', 'gb', 'nya', 'tidak', 'youtube', 'nya']",1,2024-01-22 11:45:13,negatif,0
Devi Rahma,"['complainya', 'si', 'aplikasi', 'baru', 'bobrok', 'logut', 'buka', 'aplikasi', 'login', 'lambat', 'parah', 'eror', 'jaring', 'lambat', 'parah', 'tidak', 'lambat', 'kira', 'mungkin', 'hari', 'error', 'sampek', 'hampir', 'bulan', 'cek', 'manual', 'tidak', 'sambung', 'tidak', 'valid', 'baik']",1,2024-01-22 11:37:59,negatif,0
Muhammad Ashraff,"['kecewa', 'internet', 'myim', 'tidak', 'maksimal', 'mungkin', 'beli', 'internet', 'gb', 'alhasillemot', 'paksa', 'buang', 'kartu', 'im', 'kecewa']",3,2024-01-22 11:31:58,negatif,0
Nana “NS” Supriatna,"['segi', 'aplikasi', 'perbaikaninformasi', 'kartu', 'paket', 'detail', 'cenderung', 'intimidasi', 'menggaggumisal', 'sim', 'expiring', 'tulis', 'warna', 'merahpdhl', 'kartu', 'dalam', 'aktif', 'segi', 'fitur', 'asikmisal', 'aktif', 'kartu', 'tidak', 'akumulatif', 'paket', 'internet', 'mahal']",2,2024-01-22 11:20:40,negatif,0
Dimas Pebrian,"['sinyal', 'nya', 'buruksaran', 'pakai', 'kartu', 'telkomsel', 'bagus']",1,2024-01-22 11:18:48,negatif,0
Yusuf Subahri,"['cs', 'kecewa']",1,2024-01-22 11:16:57,negatif,0
bang dudud,"['pke', 'telkomsel', 'alih', 'im', 'telkomsel', 'ganas', 'lintah', 'darat', 'tahun', 'ganti', 'im', 'sdh', 'lintah', 'darat', 'im', 'mahal', 'jaring', 'kacau']",1,2024-01-22 11:16:07,negatif,0
Elfin Ersyad,"['harga', 'elite', 'kualitas', 'sinyal', 'sulit']",1,2024-01-22 11:13:24,negatif,0
MV 7,"['sih', 'pulsa', 'kurang', 'tidak', 'langgan', 'buruk', 'kecewa']",1,2024-01-22 11:06:12,negatif,0
Alesha Queenaraharyadi,"['engga', 'habis', 'pikir', 'pakai', 'kuota', 'unlimited', 'ganti', 'regsama', 'engga', 'buka', 'internet', 'salah', 'diunreg', 'paket', 'sebelumnyaklo', 'gin', 'unduh', 'aplikasi', 'my', 'im', 'unreg', 'telepon', 'engga', 'pilih', 'pilih', 'paket', 'diunregpermintaannya', 'situ', 'tidak', 'pilih', 'henti', 'paketpaket', 'hangus']",2,2024-01-22 11:05:30,negatif,0
HAKIM MUSTOFA,"['fitur', 'adu', 'kendala', 'internet', 'lambat']",1,2024-01-22 10:46:57,negatif,0
WulanDari,"['aneh', 'tidak', 'seluler', 'langgan', 'myim', 'semenjak', 'baru', 'layan', 'putus', 'putus', 'susah', 'hubung', 'aneh', 'aneh', 'aplikasi', 'rusak']",1,2024-01-22 10:46:45,negatif,0
Hilwa hoona,['bagus'],1,2024-01-22 10:34:59,negatif,0
iFan,"['gak', 'benar', 'kartu', 'mahal', 'sinyal', 'jelekpadahal', 'kota', 'baik']",1,2024-01-22 10:27:57,negatif,0
Vivo Y91,"['jaring', 'tidak', 'work', 'it', 'pakai']",1,2024-01-22 10:27:48,negatif,0
Ferda Prayoga,"['habis', 'beli', 'paket', 'impoin', 'lambat', 'masuk']",3,2024-01-22 10:27:38,negatif,0
Armanan,"['beli', 'paket', 'pulsa', 'cma', 'potong', 'data', 'tidak', 'masuk', 'paket', 'mahal']",1,2024-01-22 10:27:19,negatif,0
fhian cool,"['baik', 'sinyal', 'game', 'lag', 'asssu']",1,2024-01-22 10:22:58,negatif,0
Ira Nurjanah,"['paketin', 'gagal', 'promo', 'sih', 'hadeuhh']",1,2024-01-22 10:20:40,negatif,0
Dodi Hidayat,"['jaringaan', 'indosat', 'butut', 'pakai', 'indosat', 'jaring', 'nya', 'hilanghilangan', 'mulu']",1,2024-01-22 10:08:23,negatif,0
Muhammad Faszril,"['im', 'poin', 'nya', 'top', 'up', 'game', 'poin', 'diamond', 'gratis', 'fire']",3,2024-01-22 10:05:01,negatif,0
ARSIANA MARIA FUN,"['guna', 'aplikasi', 'puas', 'bonusnyaim', 'tingkat']",2,2024-01-22 10:04:18,negatif,0
Eko Dwi Julianto,"['tidak', 'bagus', 'bagus', 'nya', 'asli', 'sesal', 'pakai', 'kartu', 'sinyal', 'hilang', 'aneh']",1,2024-01-22 10:02:42,negatif,0
04 Andika Firman,"['im', 'sekarangbikin', 'kecewa']",1,2024-01-22 10:00:20,negatif,0
Meiga Lettucia,"['baiktapi', 'seringkali', 'harga', 'ubah', 'ubah', 'cuaca', 'mendung', 'lambat']",3,2024-01-22 09:56:09,negatif,0
mark arief,"['sedia', 'metode', 'bayar', 'sayang', 'tidak', 'pakai', 'beli', 'paket', 'data', 'bayar', 'shopee', 'bayar', 'gagal', 'tidak', 'pakai', 'shopee', 'bayar', 'hapus', 'biar', 'tidak', 'buat', 'konsumen', 'kecewa']",1,2024-01-22 09:40:28,negatif,0
Ibnu Blood,"['makan', 'pulsa', 'tidak', 'pakai', 'internet', 'pulsa', 'terpotongtidak', 'aman', 'simpan', 'pulsa']",1,2024-01-22 09:27:23,negatif,0
ZIBYA AGATHA BR. SIMAMORA,"['tidak', 'nyelesain', 'konsumen']",1,2024-01-22 09:21:27,negatif,0
Paijo Kentok,"['tidak', 'pulsa', 'aman', 'beli', 'paket', 'tidak', 'pulsa', 'kurang', 'operator', 'sih']",1,2024-01-22 09:20:51,negatif,0
MUHAMMAD FAKIH AL MUSTOFA,"['kecewa', 'konsumen', 'indosat', 'berat', 'harga', 'kouta', 'mahal', 'tidak', 'promo', 'pulsa', 'tidak', 'kerja', 'sedot', 'pemberitahuan', 'kouta', 'mohon', 'baik', 'harga', 'kouta', 'nya']",1,2024-01-22 09:20:37,negatif,0
Muhammad Rohim,"['pelit', 'm', 'pulsa', 'darurat', 'paket', 'mb', 'hari', 'pulsa', 'tidak', 'itu']",1,2024-01-22 08:46:57,negatif,0
DlyStore27シ,"['operator', 'jaring', 'sampah', 'temuin', 'muka', 'bumidahlah', 'aplikasi', 'nya', 'tidak', 'akselerasi', 'jaring', 'tidak', 'sesuaijaringan', 'kadang', 'hilang', 'sendirigk', 'angin', 'tidak', 'hujan', 'sinyal', 'nya', 'lemoooot', 'bgtg', 'gak', 'tidak', 'harga', 'kualitas', 'mah', 'harga', 'paket', 'naikin', 'jaring', 'tidak', 'jelaaassss', 'bilang', 'terima', 'kasih', 'you', 'for', 'all', 'mess', 'you', 'made', 'indosat']",1,2024-01-22 08:45:10,negatif,0
Refa Nia,['bagus'],1,2024-01-22 08:44:45,negatif,0
Ramdan Sabriyan,"['sinyal', 'g', 'lambat', 'kuota', 'mahal', 'hadeh']",1,2024-01-22 08:40:47,negatif,0
Restu Putra,"['iya', 'ko', 'kuota', 'hilang', 'pakai', 'hilang', 'kecewa']",1,2024-01-22 08:34:49,negatif,0
Taufiq Fauzi,"['harga', 'paket', 'freedom', 'internet', 'gbhari', 'gila', 'mahal', 'gak', 'sanggup', 'beli', 'paket', 'harga', 'paket', 'mahalmahal', 'jaring', 'tidak', 'lancar', 'banged', 'lambat']",1,2024-01-22 08:22:52,negatif,0
Naufal chanel,['bagus'],2,2024-01-22 08:14:57,negatif,0
Jaelani Jaelani,"['beli', 'paket', 'tidak', 'prosespembelian', 'kuota', 'pulsa', 'buruklambat', 'banget']",2,2024-01-22 08:14:16,negatif,0
Ian Septian,"['beri', 'kode', 'verifikasi', 'otp', 'lambat']",1,2024-01-22 08:04:24,negatif,0
mas anam,"['bertahunsy', 'langgan', 'isi', 'paket', 'kartu', 'g', 'kenal']",1,2024-01-22 07:58:03,negatif,0
Fauzan Chozlete,"['kuota', 'murah', 'kayak', 'haji', 'ajah', 'capek', 'miskin', 'miskin']",1,2024-01-22 07:56:07,negatif,0
Dhaus Chester,"['suka', 'aplikasi', 'myim', 'respon', 'nya', 'lambat']",1,2024-01-22 07:35:04,negatif,0
Saidi Aja,['puasss'],2,2024-01-22 07:33:41,negatif,0
Annisa Meidina,"['parah', 'banget', 'pakai', 'sim', 'kartu', 'pulsa', 'utama', 'sedot', 'gak', 'gratis', 'kuota', 'nya', 'banget', 'pulsa', 'irit', 'tetep', 'sedot']",1,2024-01-22 07:29:20,negatif,0
Nabilah Nur Azizah,"['jaring', 'jelek', 'banget', 'min']",2,2024-01-22 07:25:50,negatif,0
Najwa Hilya Amelia,"['gmn', 'sih', 'kakak', 'ko', 'masuk', 'apus', 'tidak', 'masuk', 'im']",2,2024-01-22 06:39:47,negatif,0
Canaya Setiyawan,['kecewa'],1,2024-01-22 06:38:58,negatif,0
Agng prtma,"['sii', 'lambat', 'muluu']",3,2024-01-22 06:32:40,negatif,0
Haikal Rafka,"['durung', 'paham']",3,2024-01-22 06:28:29,negatif,0
villa permata,"['sinyal', 'ny', 'bikin', 'pusing', 'sihhhhhhh', 'baik', 'lagiiiiii', 'sinyal', 'nya', 'lambat', 'hilang', 'lgbikin', 'stres', 'atuhhhhhh']",1,2024-01-22 06:24:20,negatif,0
Muhammad Naufal,"['tidak', 'promo', 'nya', 'mahal', 'jelek', 'banget', 'ning', 'telkomsel']",2,2024-01-22 06:12:33,negatif,0
garuda,"['sinyal', 'bagus']",1,2024-01-22 06:10:55,negatif,0
NASRULLOH NASRULLOH,"['ty', 'iya', 'terkhir', 'pakai', 'provider', 'tidak', 'banget', 'koneksi', 'nya', 'amburadul', 'unduh', 'tidak', 'gak', 'kasih', 'bintang', 'gak', 'kasih', 'deh', 'taunn', 'pakai', 'kacau', 'provider', 'koneksi', 'turun', 'kadang', 'kadang', 'tidak', 'muak', 'banget', 'provider']",1,2024-01-22 05:52:39,negatif,0
RVPY Gaming,"['sinyal', 'jelek']",1,2024-01-22 05:49:50,negatif,0
Rangga Angga,"['tarip', 'mahal', 'sinyal', 'lambat', 'mantap']",1,2024-01-22 05:42:34,negatif,0
NICO CASTEN,"['jarinngan', 'gak']",2,2024-01-22 05:00:22,negatif,0
Yto Joss,"['kelogout', 'heran', 'cek', 'paket', 'login', 'ulang', 'teruuus']",1,2024-01-22 04:50:49,negatif,0
shelvia agustina,"['beli', 'pulsa', 'sini', 'rugi', 'ribukarena', 'beli', 'gagal', 'uang', 'hangus', 'benar', 'rugi']",1,2024-01-22 04:49:29,negatif,0
Amalinda WidiYanti,['bagus'],1,2024-01-22 04:44:24,negatif,0
good boy_07,"['kartu', 'bodong', 'jaring', 'g', 'batang', 'lambat']",3,2024-01-22 04:42:17,negatif,0
Arief Firmansyah,"['gak', 'gratis', 'kuota']",1,2024-01-22 04:39:56,negatif,0
SELMY EMy Emy,"['', '', '', '', '', '', '', '', '', '', '', '']",3,2024-01-22 04:24:09,negatif,0
Hadi Suprayitno,"['jaring', 'kerap', 'bermasalahdan', 'sekarangbikin', 'guna', 'kecewa', 'berulangulang']",1,2024-01-22 04:20:18,negatif,0
Saya Korban Ghosting!,"['update', 'sinyal', 'mu', 'noh', 'benerin', 'ampas', 'tambah', 'ampas']",1,2024-01-22 04:14:44,negatif,0
Siti Fatimah,"['murah', 'paket', 'im', 'ko', 'mahal', 'sih']",3,2024-01-22 03:56:50,negatif,0
Hasmawati Kamal,['oke'],1,2024-01-22 03:56:21,negatif,0
Samuel Angga,"['kartu', 'mati', 'aktif', 'isi', 'kuota', 'pulsa', 'urus', 'pakai', 'surat', 'kuasa', 'lengkap', 'ktp', 'gak', 'pindai', 'urus', 'camat', 'dukcapil', 'camat', 'dukcapil', 'gerai', 'indosat', 'jarak', 'gak', 'otak', 'ribet', 'masalah', 'kartu', 'konsumen', 'ribet', 'konsumen', 'gak', 'salah', 'bobrok', 'banget', 'layan', 'nya', 'minimal', 'suka', 'bikin', 'ribet', 'konsumen', 'kartu', 'mati']",1,2024-01-22 03:56:06,negatif,0
Herwinda Erwin,"['sinyal', 'tidak', 'lokasi', 'rumah']",2,2024-01-22 03:49:38,negatif,0
Muhammad Syukri ZA,"['gak', 'andal', 'jaring', 'nya', 'gak', 'nomor', 'otp', 'nya', 'kirim']",1,2024-01-22 03:44:10,negatif,0
22.Muhammad Yusuf Maulana,"['lumayan', 'salam', 'beli', 'paketdengan', 'harga', 'murah']",3,2024-01-22 03:42:00,negatif,0
Ricky Gmc,"['sih', 'ganggu', 'mulu']",2,2024-01-22 03:14:20,negatif,0
perth prthiwi,"['aplikasi', 'tidak', 'error', 'harga', 'kelola', 'aplikasi', 'tidak', 'becus']",1,2024-01-22 03:08:42,negatif,0
nanadd,"['isi', 'pulsa', 'pas', 'tuker', 'impoin', 'tidak', 'hasil', 'silah', 'ulang', 'pelit', 'bat']",2,2024-01-22 03:06:45,negatif,0
Sri Wahyuningsih,"['tidak', 'ok']",1,2024-01-22 02:55:10,negatif,0
moving fingers,"['main', 'lambat', 'ganti', 'kartu', 'gak', 'pakai', 'main', 'game', 'rugi']",1,2024-01-22 02:53:12,negatif,0
Ardiana Andri,"['beli', 'paket', 'internet', 'harga', 'myindosat', 'pakai', 'bayar', 'gopay', 'tera', 'cashback', 'gopay', 'coins', 'coba', 'tekan', 'terang', 'sk', 'nya', 'tidak', 'buka', 'coba', 'beli', 'alhasil', 'detik', 'cashback', 'gopay', 'coins', 'maksimal', 'tidak', 'terimaalias', 'zonktertipyuupantesan', 'sk', 'nya', 'tidak', 'buka', 'mungkin', 'niat', 'tidak', 'baca', 'tentu', 'nyabisa', 'akal', 'akalannyaexpert', 'banget']",1,2024-01-22 02:44:52,negatif,0
Jancuk ers,"['aplikasi', 'tidak', 'buka', 'reload', 'jaring', 'bagus', 'susah', 'beli', 'cek', 'kuota']",1,2024-01-22 02:28:03,negatif,0
Mohamad Anwar,"['tidak', 'puas']",3,2024-01-22 02:23:34,negatif,0
Riyad Pork,"['aplikasi', 'nya', 'bagus', 'susah', 'buka', 'sinyal', 'kuat']",2,2024-01-22 02:13:54,negatif,0
Vian Mila,"['harga', 'paket', 'data', 'mahalsinya', 'nya', 'jelek', 'kayak', 'taii', 'tidak', 'stabil']",1,2024-01-22 02:08:36,negatif,0
LEVIATHAN,"['baru', 'g', 'buka']",1,2024-01-22 02:03:25,negatif,0
Fredi Palayukan,"['indosat', 'buruk', 'jaring', 'mengecewakanpadahal', 'tahun', 'pakai', 'indosat', 'kesini', 'mengecewakankalau', 'tetangga', 'bagus', 'sini']",1,2024-01-22 02:02:53,negatif,0
retno nurhayati,"['aneh', 'yaa', 'pulsa', 'utama', 'hilang', 'jadi', 'x', 'hilang', 'cek', 'tidak', 'register', 'jawab', 'cs', 'cz', 'kuota', 'habis', 'pakai', 'kuota', 'utama', 'alas', 'klasik', 'cs', 'indosat', 'ingat', 'beli', 'kuota', 'pulsa', 'internet', 'sisa', 'abiss', 'bisss', 'yaamana', 'jaring', 'putus', 'tidak', 'sinyal', 'lgselamat', 'indosat', 'smg', 'sukses', 'dg', 'tu', 'menerusnyesel', 'pakai', 'indosat']",1,2024-01-22 02:00:26,negatif,0
Herwandi Herwandi,['puas'],3,2024-01-22 01:49:21,negatif,0
Rahwana Dasamuka,['gi'],3,2024-01-22 01:43:01,negatif,0
Alwi Alwi,"['isi', 'pulsa', 'hilang', 'trusss', 'padahl', 'ngk', 'ngapapain']",1,2024-01-22 01:39:27,negatif,0
Indira Octafia,"['pasang', 'ulang', 'kali', 'tidak', 'buka', 'kan', 'ribet', 'cek', 'kuota', 'point', 'baik']",1,2024-01-22 01:30:06,negatif,0
Zaber Rasta,"['jaring', 'benerin', 'kids']",1,2024-01-22 01:29:55,negatif,0
Afghi Ghi,['ok'],2,2024-01-22 00:48:48,negatif,0
fadly borneo,"['ngk', 'im', 'segi', 'sinyal', 'internetaplikasi', 'susah', 'buka', 'baru', 'mesti', 'nya', 'nya', 'jelek']",1,2024-01-22 00:33:00,negatif,0
